"time","HR","FP1AlphaMean","FP1BetaMean","FP1ThetaMean","FP1DeltaMean","FP2AlphaMean","FP2BetaMean","FP2ThetaMean","FP2DeltaMean","F7AlphaMean","F7BetaMean","F7ThetaMean","F7DeltaMean","F3AlphaMean","F3BetaMean","F3ThetaMean","F3DeltaMean","FzAlphaMean","FzBetaMean","FzThetaMean","FzDeltaMean","F4AlphaMean","F4BetaMean","F4ThetaMean","F4DeltaMean","F8AlphaMean","F8BetaMean","F8ThetaMean","F8DeltaMean","T3AlphaMean","T3BetaMean","T3ThetaMean","T3DeltaMean","C3AlphaMean","C3BetaMean","C3ThetaMean","C3DeltaMean","CzAlphaMean","CzBetaMean","CzThetaMean","CzDeltaMean","C4AlphaMean","C4BetaMean","C4ThetaMean","C4DeltaMean","T4AlphaMean","T4BetaMean","T4ThetaMean","T4DeltaMean","T5AlphaMean","T5BetaMean","T5ThetaMean","T5DeltaMean","P3AlphaMean","P3BetaMean","P3ThetaMean","P3DeltaMean","PZAlphaMean","PZBetaMean","PZThetaMean","PZDeltaMean","P4AlphaMean","P4BetaMean","P4ThetaMean","P4DeltaMean","T6AlphaMean","T6BetaMean","T6ThetaMean","T6DeltaMean","O1AlphaMean","O1BetaMean","O1ThetaMean","O1DeltaMean","O2AlphaMean","O2BetaMean","O2ThetaMean","O2DeltaMean","A1AlphaMean","A1BetaMean","A1ThetaMean","A1DeltaMean","A2AlphaMean","A2BetaMean","A2ThetaMean","A2DeltaMean","MediOrStory","SC","ST","Resp","HRV"
136,89.086468619247,120.919568277943,86.0478457754565,152.303229718002,803.303763529926,109.833582664897,90.1608524054437,129.147861382224,581.589899639772,125.218229511546,109.634179382157,133.967867936692,292.712082034481,122.125741290354,79.3079340256406,113.571207761605,104.448928697548,129.04866830616,85.1304279834593,74.7763853240537,222.889699330275,178.431265366918,88.0667536212624,107.243281141395,201.418082133943,155.39071174983,93.1568218593276,102.710262306314,283.876181544985,85.0597381998978,93.6492737522107,93.8637434544217,249.513605458065,91.1241137579316,67.2692071970785,104.619417734231,196.045599094101,75.480011973533,67.093806435286,156.756911911752,198.722864188076,63.1512099418334,62.2038472940561,106.530009380754,123.190758255872,124.136602124764,89.0322920140199,192.975495620906,247.440129961037,118.017774572382,129.50605358678,64.5332325922078,324.866667732046,114.273187373859,91.2004013658583,174.224123210216,329.111962370359,123.546167477395,57.5850391797753,170.922341477351,228.478209974474,199.51143745565,119.566917335957,87.1494759772423,257.862073878688,202.54509687814,126.428792278824,79.5731013411498,242.55381810695,239.315229141361,182.932891715039,129.418880867721,440.732032384216,206.581560035646,124.126662487478,79.7182649458144,244.673878493168,91.0225554250547,122.629786099897,144.345105613629,469.865111520493,155.685135645214,149.804005963787,112.056932637891,444.16216440392,"1",2.06012970711297,0.435417230806859,6.426,141.21959036679
137,91.434,135.891911131256,74.2308387209,125.241870411615,344.990277571522,147.257999996604,85.0761421564893,135.397460247176,189.310734758884,110.310031295327,85.080664800204,106.405844860077,525.825126924082,103.65480868052,79.7653966870716,130.654320567386,231.175026891366,130.009189286326,78.3955080560161,134.403208844483,145.604454066398,183.527342072288,92.8213129545427,93.8177576999639,220.804787911565,131.96967853236,100.434932971026,165.487269100525,211.6478515953,82.375736756264,99.9386167888637,110.738620233503,267.104670008012,61.7497431599088,69.1360863780385,164.094873315528,120.980831580581,89.6715432793685,69.9248166985174,186.40469177025,177.608295133694,89.1631507818126,83.6278035976368,128.640226197394,114.507485186975,140.506821854204,89.6763882682644,211.6958999364,170.968130557078,110.758854894621,99.4034861719661,109.394209341482,185.037154709092,121.635644453397,81.061513197222,126.10119329142,294.285566366984,122.619350173482,68.0439062669296,115.639049522307,153.647737352115,172.40688860295,132.6213354499,115.185184996002,250.952795778197,175.238327353962,137.892415030384,121.261488007781,267.967677595086,232.960245902596,125.473834512473,102.291468442935,271.130570255039,176.409740280677,138.899426754243,118.108163109994,266.051113081041,132.90243592927,117.299812887146,207.119410168876,188.76698772395,110.696514122874,156.48388218893,305.078735162748,211.094827800789,"1",2.05613807531381,0.431250600536334,6.426,140.221732375737
138,96.4171841004185,202.514970956632,80.8219349621225,208.12640909704,882.840217112221,175.030219927067,77.5906295420896,183.928238304352,614.728543534323,200.876737301663,90.1824144985688,154.944540801044,341.136564921747,147.684255231985,87.5506161422872,100.369847968442,189.689535725787,165.748004679877,65.8444049395608,94.8402145830053,204.703657949832,175.692996438438,80.8091595650657,170.769669958776,180.484789299249,149.854083017649,88.5636602247214,154.113547232759,313.257659885264,107.003592454518,99.9613371789052,157.168982898228,149.067978109562,70.6368516989183,62.8570647310385,146.573936453012,147.394493434071,122.10565334174,58.9246411692895,92.2385165988098,206.444986522411,83.4967436348426,64.183357613684,86.7777526758732,164.977591560097,109.164071765582,76.8299528346443,176.666205682743,119.215705891025,153.196119830219,105.053325804721,165.817199692491,327.787574723665,118.129431891059,92.5226832917699,162.216615968132,252.672580653022,142.22674734568,69.2550801373313,105.382752036754,213.169450915971,230.936767983221,129.534466168882,89.0121448162797,307.153963161647,228.78548141938,133.012737389398,93.064792130903,337.069957082961,361.924031471302,142.06773075857,98.1197107929082,315.341969105033,224.984995192259,133.266963868474,88.3769186430127,341.692943948628,178.121623097252,111.858540252205,187.767258212923,408.283071651554,148.391924413182,127.355345144459,91.3300182849134,279.59150679739,"1",2.05257322175732,0.427083970265808,6.838,139.37947245897
139,78.372,173.688483127477,76.1912428130511,133.997507018582,159.890477767099,163.781997481177,71.1938945622517,144.063159251088,162.945497357356,151.986528957891,93.9030386544854,108.987404529399,235.525809186031,162.003225495228,83.9466029002274,161.834757644553,229.131266242893,160.268676579622,78.634101485819,107.818871260111,111.844312669012,145.969914882396,80.9220323159349,120.107356711664,212.699421011733,125.695939239217,69.5159312655752,164.247629918726,163.059779531953,142.22691695101,103.388976629826,49.9412012663939,165.860768709739,107.50306127699,58.3321956644408,86.1244209041874,167.938238656621,118.354901263622,70.7349557603195,63.2882214828137,111.307204363825,113.351171361305,70.066500264919,59.3818329860486,141.848274535568,143.241805108709,75.5979790373917,193.947081650084,253.331935859338,159.207220694811,88.7155746403422,132.124425432739,181.404878711098,121.985306356766,75.9808283719234,127.831391275782,190.069797188489,209.613146463845,52.6164681346015,111.409632338646,135.911245737577,277.580507552353,102.547244892212,125.946617551975,103.991883098796,281.723482857683,107.762636603577,128.352131476315,109.159582537136,349.791582316069,125.075883598758,193.304011289193,231.723444718557,282.895106726358,106.452770138111,129.208858768857,110.009694013361,227.033493958889,108.188806586892,137.260174056609,232.863262575038,222.797067981809,114.854089436129,182.410859514752,326.034745511309,"1",2.05,0.422917339995283,6.838,140.729104319543
140,59.082,87.1585400237707,69.8129053251785,100.41019742171,152.139774946034,137.42020860714,70.3286737308847,97.4760316745021,173.65634711012,86.1013765041368,83.9326907900581,148.068991203156,241.095262253525,101.206300974208,54.7330567461552,90.8924656226785,117.321241078462,118.522773283841,53.6540597315013,83.8483108219003,102.03300083807,160.899700147891,77.84504127574,155.589955361661,312.805849290438,123.006336833035,73.1106184942648,93.811897601374,210.993263062453,82.1479857811558,95.1494784487577,130.123472155851,199.137481735596,82.3637710541756,53.218361203662,61.4869172900981,67.8395741296891,141.543982191641,44.0976481085894,116.634586292797,115.129685141411,112.807662095963,55.3446972798459,127.543500349539,120.344090101727,104.107861205738,68.2177479206833,190.660236918634,278.716405646461,170.086477360056,62.0211402051076,129.655943134138,105.365774675715,105.25411656707,53.1753905248541,102.641877108561,192.380085310941,140.629417001107,55.1316629198651,126.641427674243,137.805173176397,170.949538358355,96.6185286716287,103.090703031395,113.576063570485,178.967016545937,100.056129072575,107.673296929552,122.105938954857,279.160031468135,110.233066389914,167.450450559255,291.150353983808,183.447680109057,103.705045080839,110.68840605459,115.371439826426,142.519129293106,99.5703481451399,155.168336551267,118.30887508706,185.938492750738,117.159503910269,204.474232252807,159.658195859138,"1",2.04858158995816,0.418750709724758,6.838,142.393672633791
141,58.631,110.396683645231,75.9051318154716,181.471565255026,367.565533472085,105.102910777556,70.9673362381166,157.465824057662,242.836555736685,113.137316432765,90.2331121691789,142.805675315859,237.75575559405,125.970867068974,76.7075921484019,106.200658289257,133.859020195526,118.920821270938,68.157119677033,72.0985123300027,172.840357881371,123.456169023947,56.3876030880799,139.716906435878,381.952174546937,87.5822689349235,81.5335708964788,190.540121155801,178.094972904021,109.893083773557,81.7780035869861,84.115837253448,245.85303563836,113.67801951451,63.0500589300506,134.661526927792,166.916382094512,97.5476577645902,57.9072169378858,127.504781847574,234.053250969015,70.1515578065211,66.3955600823572,88.0841602186155,149.124982596849,101.793773327681,94.324213577658,189.117086070959,289.84746531042,130.138226545994,85.455338209117,135.346325467047,125.202120320646,122.990678909457,68.4765092282748,212.707898731216,159.699667739845,112.898811619113,67.9051337453826,123.787357284289,191.935763928163,197.975037589909,106.386926418845,129.482414476921,165.680414812691,209.921389833375,111.429896524544,129.694364534883,181.442173998165,184.393229755747,93.8095167571869,169.538970418511,154.293857932054,214.219714481425,114.159429102102,133.362992052373,174.829477242072,101.24602373652,94.2566903972837,99.4651275371911,205.311020001647,177.849289204739,131.580324339437,137.446805617633,316.966824568587,"1",2.047,0.414584079454233,6.838,141.378027836407
142,59.082,106.857536725885,87.4126846200129,233.515559705626,1409.343413408,98.3553734074919,74.0244945806328,184.19239252385,859.372150590556,104.014097735598,99.0343140827467,173.011102803428,514.155561804372,126.441623566616,76.5498505471945,145.583669202876,267.815076679894,130.28206108095,71.6916160124249,75.6683501286845,214.766655022129,140.921571214394,68.5698308203038,86.4376253321684,119.850977658968,92.6798505099696,82.1529203385961,135.472463565293,180.390569899171,106.785175061042,74.1185273115398,153.322573534024,265.990272001255,153.43999449873,71.7919593255413,124.145023205733,111.967159868105,141.885858970602,63.5008204093465,92.0463167612559,222.260911848304,70.8234941970514,60.5499645555973,71.69085903669,174.092698703518,122.528471391224,80.1949456896364,176.893224920735,446.68942196001,93.8938327985886,92.4374708126997,160.020365372112,281.861070864703,163.636797459102,67.2967264584676,179.749786509017,197.463566542144,138.614215219536,67.3429518167615,132.241828683804,178.316953172761,236.617390592538,105.042994842352,156.16407670108,315.411352898516,250.775077612901,107.784420455529,157.685993236605,313.568308323531,226.611328364036,135.95916151878,183.319915249885,294.6324107703,247.302977971349,104.692336066771,155.912238922167,313.609565860104,112.534465386497,97.9869357216562,124.927274273075,511.001528002008,245.065588340557,107.183186295334,143.927677954566,609.323859514683,"1",2.046,0.410417449183707,6.838,140.376789348205
143,62.956,114.529035552469,76.1218247062861,128.832307043955,211.093200700264,146.462238245794,70.7329750086123,130.888151524171,180.66530558898,111.029643436824,96.6577923846898,112.837155469056,179.068567459505,110.18017456259,71.8606731798044,100.059660753566,144.896575846696,117.761545330477,62.2549751202395,123.244127430237,123.46882713461,161.010320404836,88.2236651881302,142.145639182091,255.985433767096,155.379551000687,90.5166062760889,149.351494125861,161.037415445055,126.811360054336,128.401201226737,51.6543478930756,159.956108805682,59.1627484507446,82.9518498259626,109.369391170659,82.4791109703946,59.352247478614,61.8382049317396,143.680887674785,121.617392093764,57.5503929487107,68.8430537886515,85.4757837625086,146.688400009679,107.283017009894,104.148013387966,210.961119021202,214.890605123966,90.0296382476767,121.183493181337,125.46793964302,194.519888570954,101.295690420058,103.19323668933,120.533544147489,180.05121936181,122.469445863177,72.0851397129241,139.622625290793,161.525974985372,185.679176715999,110.378133188043,106.324229425331,211.323270092598,178.903272165853,116.525917610858,108.553897944288,219.302571369767,133.724091375377,130.350615962556,132.133319936801,170.361368229558,184.85814548638,116.814653755365,104.166123743955,216.584583569545,96.9271576009631,105.140390488186,104.239494915566,266.32308323991,210.076737333212,143.146286793341,173.084780030044,187.879414108522,"1",2.046,0.406250818913182,6.838,139.493909676739
144,60.957,123.703723351121,74.2216693761842,130.478726591114,233.154814909618,132.413630271283,67.6336483943373,140.100758991309,225.708750869336,135.55725889635,94.9065337768466,138.032836254831,231.152486162204,89.8677420809478,65.2879477964163,141.027314149094,200.280318228012,111.865897569335,63.8418794655264,80.7835846940706,136.952254474179,167.096861994953,78.6884746637835,105.476832643381,214.906830804786,132.203368514105,71.5551607973527,157.926385431556,114.288603559765,136.116169706558,94.3074168817651,130.021370251739,189.963828282189,62.9950448402683,55.0097534497821,120.769544441786,157.511466109144,97.2548778788526,62.9181790034119,152.71423682079,293.971635282547,84.7689513004728,52.5508022221465,91.8618794443546,156.177342013164,152.293757540543,86.2799883534437,127.289287963783,318.252951936837,156.861360785234,95.7207849446522,120.888340363904,174.515621972507,109.756585800603,65.0895113364493,132.104151338167,208.737305887526,126.218239763453,70.8699636808081,120.475860401144,170.115127954912,150.812199799089,87.6581047955757,138.591924559198,202.49995736734,153.311023706997,92.0113368495579,149.525988317236,199.842910964924,258.42687278277,82.498241029242,161.862167796099,143.463440298775,153.023587168962,92.4220347208062,145.148567102124,201.16088299234,111.114940901691,108.900267492558,96.6001207677691,220.290062961077,123.120286954962,108.710099585057,262.280566469607,290.914341498705,"1",2.047,0.402084188642657,6.838,138.546371853825
145,72.458,111.711672357072,108.506950195583,114.185113315047,133.835990918224,104.586319096719,85.6334011820388,118.27263498646,176.845901005043,146.670425583652,137.921016434391,121.077656776387,360.769948011427,102.683626973673,88.5080310897367,134.199929129774,168.051609110016,109.626196840138,84.9980419516985,111.490419723118,165.677366193524,124.439836783577,82.8257258738749,86.7602484276247,234.480390666803,120.379326700046,78.7893616680336,126.942277670647,253.609507732121,124.301911722749,123.282055390416,95.3008430147154,210.317840968177,76.7719090810236,68.5988155530279,109.855800943852,144.399873151949,96.1884806680895,64.3503775718456,93.2560992561855,160.917762495097,95.5968435764529,67.3605903171313,77.7973027006744,191.821073268577,106.283890566818,75.7018674084926,162.345462003654,249.177091178969,98.6990574263377,121.477298509515,97.8145335293434,130.353687551192,93.7061365123489,72.4111106693484,129.141984381538,260.427945115433,105.670564936257,65.8548073133924,104.864115344205,128.08298886281,197.848207611366,127.247581775869,134.19271205872,99.2825867711474,212.461264992076,131.182673320947,150.097361630918,102.757130795126,205.458660036569,159.320356562652,129.173650647671,138.089589969287,204.827365745323,131.12731566181,140.697508494102,99.3681344680791,137.229125464209,108.552062933626,135.413762690981,272.475645594028,203.605203551968,130.394850224273,184.673002909726,257.343197594823,"1",2.04660251046025,0.397917558372132,6.838,138.502806778451
146,75.5457656903769,119.845897013229,85.3072980990189,192.518450597964,980.012609422837,109.393548299621,80.7978553027726,168.229245242905,775.938196575296,91.1223467433516,124.458855782697,193.488601554396,202.428687813565,80.0410276408249,85.4991401903344,135.470300144577,261.03048114801,49.8748484098575,65.3862512003348,73.6860318203192,216.574401129003,88.2585616015337,87.1615513782675,119.056352081245,234.900348164433,136.03071229086,92.0605723842341,138.491527635502,542.295499222926,94.0404692164584,110.735384799845,133.783487806173,293.505894677229,89.0620163600401,64.1978232433121,104.501777554944,185.696976502226,80.8736840332,66.5262725524111,92.5706031302809,200.42784620118,43.2592138354871,59.9125206888976,81.6322777675701,175.153376063026,115.248170910471,84.8046341695064,162.892755766996,353.127134312612,109.140414348431,95.8943189742417,101.776686625973,347.724616347947,139.206342349311,74.0937339257621,139.08056084058,471.876028757553,72.7654585428494,63.7288055077744,157.168833260165,352.710632639234,90.1911751228961,86.8170271885271,149.936847544134,214.850430010288,98.5604445010454,85.5801147067096,153.008384192364,216.102033467975,147.543589562604,118.094836813821,155.769541278602,345.588897310581,94.8266008305519,84.1734307213101,146.166307981768,213.727664629893,137.140843227423,122.691400421947,103.920565587182,406.273764799707,126.15019804907,96.6250786637054,175.97441541789,355.444831800662,"1",2.04460669456067,0.393750928101606,6.838,137.613368779694
147,87.278,336.213081778518,101.128489516422,153.825270267975,1643.01366635951,321.866952965936,104.496801033235,155.983877830534,942.274947218898,295.590622322086,120.461523638847,89.7986958366035,1057.05426228758,280.532475039275,85.1035012942123,157.948019297741,247.978187847475,315.722504951496,76.4692281651764,153.687775829261,286.831435914807,278.463723998271,95.7750158623784,183.668597496567,271.861816908239,235.281613384054,127.002549308023,150.791018654126,584.723778994788,189.139533556017,84.137092426477,116.184016481476,312.460798244724,124.683649386058,64.2458816130403,122.547682517707,180.924334555415,250.047034831652,55.3594340244357,149.003516403361,226.664639546228,203.002565212079,56.9270661739085,95.4405180764718,377.499865879568,152.7347805585,93.251719094312,164.741940127895,668.184563067424,272.267739979196,135.047975801062,144.270476919352,223.710693936183,190.490112874614,106.038576283863,100.973279298535,210.025811615815,148.782849015974,90.9415298729126,89.9928022039908,296.466439896829,387.827805888893,128.067055419568,172.466907096329,399.134245500219,400.48480837207,134.354491798279,174.21747567499,388.005677416628,507.387170371064,184.826298897423,160.160800676274,402.552311388096,404.203175888161,132.589226177839,182.352192631449,398.543564400896,251.619637391462,127.60796641284,182.03391811662,366.629064983286,258.733966046481,116.698622123021,191.744294073711,380.415351119546,"1",2.04222175732218,0.389584297831081,6.838,137.613587636654
148,89.9534309623431,154.612188037359,78.5112379752948,96.6261551895406,381.576517400939,150.557185842464,76.5379649191636,87.8568927123162,210.479655731793,111.130186947871,98.274232496792,82.979359598805,269.310029877575,195.290605367346,69.4696380332752,127.256896428271,219.439092358617,183.729820497587,70.0359935832862,118.290988608777,148.830996403745,155.607620683531,82.4950554172909,119.337090317451,109.641403288213,148.697397960923,86.418486536205,76.9897796924541,203.810806419245,94.5014440716911,72.7025004870239,53.4951890425985,169.249595018693,120.211011497428,73.1901479073489,109.172099066875,142.998200083416,127.653205461066,65.6905833079836,116.920613119295,175.655866546506,73.7339671435032,61.0983010983129,99.5324537166949,228.133588787772,88.0138383536516,94.9174956114788,132.534974441461,379.188106347754,94.2647617024154,127.906636067027,119.169167069254,87.591589347618,117.183551152988,94.1653318230177,105.989371897252,183.997345306021,74.182171953852,73.3815042250148,131.8832145549,171.522806515962,251.024752560599,104.096417142912,120.414828946846,197.067397115236,270.732131655012,109.407167061754,123.169051570031,202.470581851999,168.168105414232,142.056183163873,170.621992365878,134.078717299272,263.606610757104,107.08156141501,131.972020660423,203.988027357092,142.111242615832,121.165231305037,118.399135530621,174.852228078409,263.37027608902,133.525098942071,204.985480235258,362.653608208949,"1",2.03923012552301,0.385417667560556,6.838,136.726134189019
149,98.467,79.7939817339063,101.129993144972,249.767892325921,188.749623705721,89.1100464267463,99.4352388960581,222.237937841832,148.415140086133,92.2177151724666,103.147667100491,171.941770152348,227.739864022182,103.32197098479,75.7708376237999,111.475321163299,143.993722710347,89.8908306415511,81.2169249663328,106.84798635322,195.019743857265,87.8051373658961,96.7805544204613,158.592028139321,178.191994038787,87.5584463833302,104.960776855667,191.589025654145,148.514373147777,88.8649264707722,99.5912207682552,112.727071550897,182.865021226554,95.1640906626045,83.8491696375245,114.996834540285,155.87904607028,121.972212268249,70.1815128538223,113.526220416962,235.286233955516,82.0249650197216,76.6104491105252,96.2691251452303,186.498264158029,81.4075404268169,95.9458209207971,134.72932138553,149.107950423345,166.013289317252,135.217531875784,163.317280180045,116.246398894844,101.167084948791,122.432697026262,161.251747757365,205.954985064469,137.618553665382,83.0743896056133,152.604910711863,162.970973684927,158.270996397188,141.280197778295,130.374796740436,149.34488610668,163.825593825875,147.604260595721,133.599550447083,157.957115532693,190.455708727835,148.784252997949,262.904348822255,211.848637954331,165.577250443338,145.915437735394,138.330776713185,158.395588309283,196.279738039817,132.510165934121,128.318603528117,166.620839737523,161.076167076798,143.759498729162,126.435911946785,330.759962214431,"1",2.03523849372385,0.381251037290031,6.838,136.29204448341
150,92.8541966527198,118.677965612936,93.8219350509006,153.074676231065,1002.85590497786,106.391698225038,90.0658442307993,94.0564587599533,633.808055844511,101.90514788843,92.4672282595356,95.209139733814,336.696160844674,158.657151917021,90.6198010438131,63.6538633164282,196.564966954636,112.295773000809,88.8582458933842,70.3489827269922,171.323942356059,113.458248425227,101.480854306117,57.8108667813444,228.860433147822,117.253885204262,105.994843472599,64.0893130454577,218.91176677852,123.039373685874,96.2050774516012,93.2665160382369,205.353523520369,180.069393713902,69.6144126066354,110.830209938455,129.767402595302,170.615784045866,75.6756480987517,85.3236014422678,220.055348652229,95.7610857211545,79.8907246127297,76.7184360096877,203.927077115714,118.193946738393,94.7583898773868,127.790250497374,220.498719273848,148.201690779059,144.994298719173,105.141739870058,175.233623466519,192.461687103378,106.38459340612,133.457684906254,449.866493809944,207.226572438838,65.0724998690929,92.4346390849437,199.04324806479,293.149490718584,140.170845483292,88.358931974561,218.514145171147,308.152487357342,144.12948966634,97.0225668417386,227.757107217212,266.207339225665,186.128207251856,169.931465682942,323.081765242132,310.764042591113,144.931079154314,97.6491253116685,228.233199467977,163.673992799843,141.308470071138,119.805296406512,269.836190038696,223.796349984265,110.760514491816,180.477095316281,425.276039771409,"1",2.033,0.377084407019506,4.878,135.588766073557
151,101.755836820083,239.300627397845,97.6729223919124,166.800379758957,803.973882110215,243.565969285241,83.823014337703,152.512684868861,562.601644216998,250.048710424427,96.7580453359263,78.1773152203763,388.001786961492,252.997459602543,98.7730346828112,104.855403829044,267.077497080219,248.76414781859,80.5315803492637,66.3600357872035,219.393444516771,212.747139374804,80.3680889983716,103.434294467477,239.347497093196,177.49109051032,87.8879309394838,119.156630418381,246.805971382794,185.665818199143,92.3606935555662,108.55392027659,174.982344491393,192.654770593455,72.642991217087,135.771089078434,213.065879306461,203.901116675577,60.3173895236176,117.309305535017,123.1425160613,140.09474411698,74.573289247693,69.728259582979,206.753761951886,247.640596111329,67.7523043100831,150.977062216336,250.973647321052,231.925777670017,134.301942075272,133.518569548267,300.723967825282,238.954767604182,93.4698707185867,163.825333969519,250.153722746182,270.382355265789,90.6444432583744,104.61763962386,260.716303967892,507.857707145815,138.720673369098,80.0488310943542,329.043911227688,536.98266745468,139.670019498993,83.4840095980019,309.65094119249,372.313397398999,168.590759084702,163.866762983627,532.665353811087,531.066551643072,142.017924347697,78.4210620734083,304.696101121017,165.657026403132,112.207366932133,146.328789231222,338.470425245623,420.953966072007,119.372130441502,105.759076975856,225.94044564765,"1",2.033,0.37291777674898,4.878,135.213102284195
152,71.781,157.766374602301,84.3381117154848,156.36626831698,638.789211481371,154.919580054919,79.1106621896931,150.266849544422,421.334937053259,161.163211080776,100.591513971078,132.404862115378,243.446799827923,132.826857600228,79.8960214302548,85.4608581881629,185.131132057916,138.164127319398,73.342902293552,91.6429337769312,143.475473356605,152.540310053396,86.7992675856169,98.6948528879252,166.192595518171,149.913935203942,86.6854217963853,140.007712044098,147.029956692831,107.081225006504,108.042884300762,81.8726798020671,126.834803918967,100.201163315453,74.6823842709322,81.5518131949592,151.131773898967,109.551344026102,66.5596886197712,67.8564057624823,228.091136792303,68.5624427761667,62.5484240846578,71.7066219187356,224.689210081432,125.88272165213,93.9843664727624,101.079407116626,194.678069747076,159.910042625933,115.932313090098,123.616685382292,170.275144658215,145.370152319288,82.3918978713445,119.99150461744,263.056199977843,189.435748387604,72.1291328382816,134.033411628712,203.553238153218,186.343398619985,93.0002137216685,92.5261149515914,184.879283500605,188.745621440598,98.39827523852,96.2961044189747,187.497036381781,397.29347830565,152.457720308408,156.538985248002,237.640155936842,186.28585894096,96.6205027727845,101.214317160014,189.150964114638,130.758445472459,122.337586835364,134.87089405004,378.408455710612,220.021994030338,125.460715677834,130.641318261012,303.294767524652,"1",2.033,0.368751146478455,4.878,140.267921755098
153,64.543,193.273575636826,79.0462347380051,116.180471673551,171.017797119083,200.268165882175,70.4320439523499,106.236042349424,173.381360209477,239.49032597114,118.657316927184,177.895729654294,272.861207714693,180.10464354494,76.3659606879221,106.429227710646,190.392659859201,168.258656576774,68.9858703189779,98.490583702671,218.668698193731,172.607096921013,80.4647929807665,83.4764351582214,325.623048892812,193.740379296123,82.7475753530424,148.688976957221,187.226453083952,180.260008862315,91.6619748349091,124.672861113659,186.290573080927,94.5805581436916,64.0255689549359,92.436301226801,141.43293715231,163.169925501756,71.1896961349162,98.3890836404904,223.596549098912,180.948842826655,79.6913371601839,98.9498798602404,118.943934077785,225.599458420503,87.042424432775,165.589957151772,199.69125987726,225.082392034183,110.025705170341,123.005444632131,165.913298302377,208.952758697673,89.4163237983763,150.836880323716,152.032805878788,347.079482141498,86.9463380525233,126.847000844002,188.931505798099,324.026402217607,99.7580261918932,182.881676749502,241.768671635454,330.555992499863,108.948591326196,196.374489235177,251.540110387122,452.267720746409,142.888330422646,142.422982587674,196.970698126655,331.282643706422,110.660486524434,194.220820478522,237.322748016011,297.380593995244,134.9344355768,171.237046814427,231.502058378109,288.416348122038,107.738482475907,140.530033765088,372.529574720223,"1",2.034,0.36458451620793,4.878,139.689768611972
154,55.657,138.71592771866,74.4352469341032,82.3910317542509,410.711185596501,162.221874391767,71.4023122190879,105.168628281161,302.476433199153,154.349811805868,120.813832133799,106.171258563651,264.033754806928,176.314796536016,86.2454911815738,156.730688518673,307.677767353288,154.723460723289,65.2525188934066,124.852824281144,207.523837037144,160.864008835092,83.2155053579321,133.207246375215,205.117750176786,160.385041830951,83.2258074298271,91.4739452179407,203.619248413389,135.252140337046,117.733388105588,122.44627156598,145.139307544383,110.258822498034,75.6071073302107,125.061645616032,176.268881296122,147.742595165422,53.2262634105875,107.647422086914,237.460910557199,126.081361567869,67.4259607845668,122.473082692621,172.014274110515,154.826758546696,106.538308333615,211.76491292036,317.3376513676,197.686321226041,128.603258011165,108.342971914229,228.553959329393,162.287006371014,87.2165238183133,147.107084397439,298.367243127053,152.951275868813,70.8599077033823,103.31596699107,222.186215113219,209.958629396835,122.917231277839,92.9695381188287,238.222055504243,216.793748358016,127.056152226555,75.7585997408939,232.411441529137,363.408199081912,131.072966804645,122.996600362807,308.831601190897,221.642972505565,124.31961627263,84.4890082261183,224.891354681503,163.57798968186,134.815427756466,146.427435179562,226.801738600122,155.437755216831,150.732357767688,119.385735505474,419.972085921959,"1",2.03435983263598,0.360417885937405,4.878,139.292848529541
155,75.7572343096234,244.893791340597,98.248465787853,245.576526867481,379.92184791786,246.968101696764,102.486669701823,243.930425060114,218.903571970551,284.345633890521,179.270635196567,312.98207601593,258.313709060111,205.633519216912,111.144511220751,170.706175313788,221.602544895369,184.326535421548,93.7872570491646,232.995261186516,142.175135831809,152.710989481611,119.821316671626,225.253403498175,200.268379442066,345.349224080901,124.289769726095,176.954941383376,319.371599799533,227.637558761184,173.609602149612,159.126792651118,166.996666466688,86.2438314571899,87.7084722272936,138.627405503384,211.498161177978,137.80485303047,63.7831901318153,173.162639643407,208.797478024712,150.609602333436,88.3563102930381,109.108253178217,79.5207730047182,291.380616322732,134.47198502524,160.258479593866,213.615843889909,258.412354458166,156.137143332063,199.913900658558,166.317524356981,160.429548319716,107.408216340598,177.595055649377,125.278530231,135.531765400701,92.1229727863132,129.769348394828,208.823492540207,236.992007625165,148.824084359398,141.332650353405,255.140917857687,237.920598777418,154.777696028237,142.636781100518,253.79852284146,266.16662208996,129.104517226644,204.35062946099,240.782703409664,237.162473838843,155.338846476548,144.192115911265,247.587305013785,288.267556644285,148.882501890481,160.552903012563,135.931557500917,153.65306678603,158.518679906777,311.280152904625,324.046120882731,"1",2.036,0.356251255666879,4.878,141.011852235854
