"time","HR","FP1AlphaMean","FP1BetaMean","FP1ThetaMean","FP1DeltaMean","FP2AlphaMean","FP2BetaMean","FP2ThetaMean","FP2DeltaMean","F7AlphaMean","F7BetaMean","F7ThetaMean","F7DeltaMean","F3AlphaMean","F3BetaMean","F3ThetaMean","F3DeltaMean","FzAlphaMean","FzBetaMean","FzThetaMean","FzDeltaMean","F4AlphaMean","F4BetaMean","F4ThetaMean","F4DeltaMean","F8AlphaMean","F8BetaMean","F8ThetaMean","F8DeltaMean","T3AlphaMean","T3BetaMean","T3ThetaMean","T3DeltaMean","C3AlphaMean","C3BetaMean","C3ThetaMean","C3DeltaMean","CzAlphaMean","CzBetaMean","CzThetaMean","CzDeltaMean","C4AlphaMean","C4BetaMean","C4ThetaMean","C4DeltaMean","T4AlphaMean","T4BetaMean","T4ThetaMean","T4DeltaMean","T5AlphaMean","T5BetaMean","T5ThetaMean","T5DeltaMean","P3AlphaMean","P3BetaMean","P3ThetaMean","P3DeltaMean","PZAlphaMean","PZBetaMean","PZThetaMean","PZDeltaMean","P4AlphaMean","P4BetaMean","P4ThetaMean","P4DeltaMean","T6AlphaMean","T6BetaMean","T6ThetaMean","T6DeltaMean","O1AlphaMean","O1BetaMean","O1ThetaMean","O1DeltaMean","O2AlphaMean","O2BetaMean","O2ThetaMean","O2DeltaMean","A1AlphaMean","A1BetaMean","A1ThetaMean","A1DeltaMean","A2AlphaMean","A2BetaMean","A2ThetaMean","A2DeltaMean","MediOrStory","SC","ST","Resp","HRV"
54,50.0357405857741,153.377297833723,70.719189072376,127.220699330817,327.236619256617,127.072154232698,71.7383254595043,101.313735424061,165.207203903417,144.152239297962,77.4592188926727,258.665437106517,316.999990941759,182.588628771854,67.4040668282157,97.5459377525474,144.558095163451,174.760346034771,58.9983770287223,124.466913243166,164.175137340852,202.185459441822,54.9979666153627,150.189522864,218.011804298422,123.131506859445,64.6650607075662,204.049223846549,198.281335951901,160.723111710895,64.8714135729399,176.745968844491,131.501265289135,155.083738632064,64.9521387909655,82.3949021386686,120.049949413143,187.383536254375,63.7838291629808,219.564987384967,413.596604738529,176.406109999695,48.9987971395849,137.118786295197,187.602714373593,151.596148842497,59.1572319367234,171.862987413092,230.794163621133,384.949383283932,91.8516352783711,178.540955173901,256.383371154528,207.830871588993,54.1377964600765,120.001287625931,89.3920079392208,178.917678361701,55.0114520837059,148.02193944027,126.04128639593,191.409944987921,53.8616981041372,137.921746288145,161.856075286246,266.396478769369,59.4871900445465,123.667942991195,286.632170852458,441.517842977898,110.26862308058,235.339380745224,322.790643310087,355.470377994637,88.5996738240792,109.346061191286,252.99799081156,447.644218715152,122.954295716278,332.759913615656,232.197485534975,314.985832239521,122.034210691943,178.565293461739,444.56995998647,"1",4.05744351464435,0.777080912989928,4.793,42.2454939052783
55,51.3946820083682,149.471199749649,71.2159476925337,122.128251047657,287.736106115496,157.910814344002,69.8403497562774,94.8664291107554,265.509722347582,135.269141173074,81.0125694135316,237.119049240167,240.94796531873,166.065096106793,69.9089222311884,148.4199720681,150.618653047747,171.365912183904,65.8404999518407,131.068532582208,140.478048142908,219.983637956324,62.2331915000307,91.225321738228,250.142004084841,178.994908481721,64.874899809318,166.699845390084,395.950001454061,164.52805817774,73.6685510483964,164.70216318129,239.194785126518,196.541116300135,49.2338779298076,114.312494607697,133.078924139538,170.346989711296,70.2599781467167,137.349687686807,191.778897876395,193.250448171907,73.7565058483594,168.892453943855,304.59115399703,159.727317561239,62.8396151502706,98.5362874098738,241.714896866614,410.99787742739,125.227980279872,132.169891450882,289.009858958435,206.885972440719,81.6492955904573,108.203224749594,268.697204791026,149.793979076106,65.8352491694728,137.266647137699,299.581172139325,210.395225931106,69.2254279639857,154.116845928866,217.290724562555,332.359596515087,89.8064087756554,156.664373803988,196.904402086287,367.281329899203,166.513621299358,133.746787650523,411.490658220829,526.340564202129,145.063196602822,132.231452872744,235.713938539587,395.852970286082,164.924010929315,169.91129203611,363.410491197122,310.975117694574,112.254269636021,246.42393639561,223.886003510423,"1",4.04990376569038,0.772914282719403,4.793,41.4973684957369
56,53.2096192468619,202.463473169239,99.2179058046151,81.8742115743876,513.59776534192,223.060612345805,98.900689383758,100.970043473078,520.206759576987,194.188921148707,89.3587350477274,197.66834291327,309.831634483631,185.667583564137,70.1362983553321,61.198847062348,244.86443847589,250.488536598261,78.1336875765429,179.944277901304,278.567541605817,234.273217626251,84.4490044674447,235.817822054729,340.016306827483,203.185410501343,97.7877716449299,185.151654115202,454.148607209557,151.44503309433,76.5857598174359,161.222752775894,296.793966934272,207.255703401691,64.0078582620138,108.136378772757,206.923637679402,311.434638498271,80.5590506290569,144.468991057152,367.767691638213,153.012338058328,54.5448870392151,188.02806692736,288.022572233659,107.293698309224,68.9051781223782,112.690870604778,189.232620854475,250.238332740229,98.9300462503231,199.697404038735,587.97159972769,146.849740161791,90.0433272941806,206.138899295164,201.984162724531,136.308365971328,77.6220605116857,151.753814548581,170.84803128835,118.110749441783,62.8521614855996,125.36234613198,123.797122656023,314.470258640387,79.5846902489654,54.5899749900333,232.112959545075,438.157318769612,210.123179372131,127.581603830824,470.390299141687,695.746534789757,193.477111397011,129.508429534311,441.238595009453,290.100114572842,118.031528922122,262.018766303675,472.116035356612,315.519402200897,133.886746128919,239.36263200262,387.138252978939,"1",4.04015062761506,0.768747652448878,4.793,40.8027617445357
57,53.711,285.974385798063,117.161947060414,158.713262874552,290.703615669485,229.097106469865,94.5738928860658,144.406831950643,289.606916642567,256.452919125946,128.119856606129,244.453992557029,424.643302966728,267.390540232897,103.02508144755,202.528941043842,256.783425012693,257.106263544642,87.3299064682002,251.838871272421,209.864391206184,240.888781845056,80.7512234501408,173.242258941397,243.49803891275,218.218044895928,99.3059901457924,136.608160653356,355.987128132087,197.472661617719,108.550605735801,171.964009959612,255.635205964688,191.979363301576,74.040215140657,127.129303560989,169.182794165653,197.559924699619,89.4582669589746,199.928677575175,202.911784189428,182.465201680602,64.2529962172982,175.038069690623,364.560094456684,169.088368909042,88.7971251460719,170.712696720906,183.901476895509,290.014265997259,116.022951441204,213.439922614029,367.36150275698,248.978873518094,105.516231337161,105.874331788207,359.325950240966,263.927406062794,91.9118003279087,108.254494689079,223.399719145828,212.991105238868,72.7485287651471,113.235702954294,238.315509952361,431.413715409815,108.442556795556,188.405815818899,207.303263351439,692.409221811837,233.170730533013,291.762818853013,382.404300074777,633.651190751201,220.601197150627,220.156193727132,314.347372335318,412.074656788002,153.369242548337,277.597188848638,334.099049511005,498.273157374005,161.323556314698,206.935758255125,339.191534737541,"1",4.03093723849372,0.764581022178353,4.793,40.0786299751621
58,54.862,149.412113165899,101.729429361752,98.6200034495474,239.673003593572,147.033978222977,112.859389538317,133.334390104013,178.608321192688,141.126492104998,90.3197901035679,110.065605744821,259.647806170703,171.841060448249,92.5303599064211,182.158432101668,237.494451771749,230.147822373145,102.748166827713,195.317494663004,238.137732737663,277.060505723896,97.5087358931735,142.896014946209,306.483118647721,158.398947024707,92.557233517321,163.182016917511,245.604459787314,162.28257207297,91.2075387641204,135.220816722798,196.597170256344,195.220676950944,73.4581523975576,137.131221288905,119.598239539138,270.390889145919,103.841447360398,300.506596206583,297.030036191964,231.661135716832,96.1988818796148,168.85325819729,261.023355656288,157.31590905178,91.9658131702644,119.844327143146,121.543452627238,329.181648648163,116.33695929462,212.020687244428,411.98957540062,283.217582907304,94.8690659327563,148.598473221008,377.424809392583,180.51337505814,101.159201178634,144.974208203458,146.936250014686,233.743896180456,125.760552718513,160.804526579478,138.808589709941,310.471163887369,116.526453099283,162.882477178834,121.948060050659,426.067060210894,153.204826470158,216.965361560311,323.491384183577,406.174968783405,157.943153982383,222.891068248083,263.614037774132,421.775625247406,183.843845325629,201.286240847314,330.049717453066,352.719763073212,135.311268417433,256.162809566013,289.9589679079,"1",4.0209539748954,0.760414391907828,4.793,39.3987382387558
59,56.894,212.964240390985,90.794141153746,171.30228481738,204.301160317663,210.915210336932,95.348758280617,175.465027141311,295.520467844791,188.942913302653,88.407248532924,210.526590916912,299.663919123674,177.022885158887,79.9475063875397,158.688292465517,135.714986034286,237.119951534029,97.5968638123313,148.107105186395,251.393044288155,202.832238607223,85.2808239034266,205.212245459677,253.332542148096,153.534534347778,91.6283378165813,183.841335042663,191.696308182628,174.002993578212,89.6597265741033,169.023082963417,357.670986561632,195.778369717928,66.1094843485664,107.418646829148,134.466832540259,234.484730980304,76.0747925488032,139.440716028868,349.614466331472,109.953009174981,66.8629194401352,176.549903228299,215.073986932719,164.801191835374,65.7103412252192,151.784712613865,87.5670749648251,275.634483825573,107.559277863241,205.08542412146,297.380114193788,229.711890700384,113.007862549371,145.303686998083,327.425796201644,190.209038288809,87.6864104171575,112.057962916707,206.03084416479,337.34524858727,79.1548594020168,151.511300029677,208.253992027125,468.937608880776,101.54572522846,210.42129443812,179.517608170349,353.717591359644,136.236989369859,172.155533868873,229.260459391844,491.197785479584,125.407899559136,144.400208728276,337.189330396023,204.024308384258,115.695622674739,157.933013062281,204.626444085452,453.257552609389,111.331885874206,169.310043100122,282.561316599705,"1",4.01197071129707,0.756247761637302,4.793,38.7906397173979
60,69.0023305439331,228.100491778921,98.083880702133,139.887684297023,227.965837788766,251.666661464141,81.6807182721914,89.5173239213002,202.661804816808,237.99274861062,76.1611543545339,142.878163101821,183.711490529188,191.250834814871,63.335800133454,79.8832959196438,135.467402492082,243.201211621023,58.0087584216324,101.421580334845,144.917298254513,227.887737186954,66.0313602437183,110.559625817209,324.671938840985,205.135897895594,76.9864632831431,146.126639171071,353.913519047534,159.156367239027,104.841856093976,163.845340089717,143.195908811255,156.303244847034,67.9271412208364,150.914255868106,178.31146572593,106.003147502779,61.7647527219311,163.70662523243,341.523344296276,129.038818498927,66.1957648809505,149.864582849185,239.014441521901,162.389037798004,75.5017310146987,97.5462499638831,121.252613458443,317.095891713651,77.1752581310072,160.804591845164,214.727998495095,266.074210891196,89.2704981600927,137.279062008342,245.282387247617,225.758868386818,61.1807478918672,122.40554332952,224.026058122397,285.90917080413,70.3862826771085,145.478479866121,107.331788098646,436.840466588615,100.245683630776,114.483977655037,99.4756461730432,435.925852216699,123.091177834189,225.472678295549,359.539925633891,596.812032289082,132.967181498417,174.931134623696,302.121343107244,303.05540705723,114.100680327047,168.706289462992,197.427473913908,358.898296228924,115.885566228433,188.519797120045,356.772569159539,"1",4.00223430962343,0.752081131366777,4.793,40.6181147825461
61,71.4503723849372,254.054295145218,100.138495336229,134.839013029693,421.911465529185,245.444618933702,102.813857529685,121.492448432805,304.646703374704,219.539378718724,92.7373038405534,182.391271912647,252.118283585508,206.236871979551,91.1529376866263,169.451794250236,188.566317398502,268.513036175451,107.167727341989,172.493693248242,205.622998987063,261.607628334829,103.756697560547,114.004000869297,184.222930681384,160.456403524133,102.800695576579,104.381423728269,236.820961479871,124.745618598825,90.4990262845627,182.855177207851,199.979002562405,167.880984610643,87.1095256621611,157.374888894889,187.665698039338,149.676514904216,103.164203752448,226.915484846617,278.384274220756,179.569367305107,64.8655403891902,160.516013341459,206.716029365013,147.206004762392,83.1789709478877,97.7312924913792,163.354291573752,310.97899038023,118.34013866895,116.058360324995,231.064049447779,290.962864265402,98.2498852556546,151.605900731947,358.618358149492,187.351626317143,62.0078322077051,150.105008630693,253.330033072789,152.653097387537,75.8428691047904,118.556637908861,179.728666467014,253.43433426568,125.547316437276,152.849028585983,194.314235033922,528.555487687085,156.237969973284,179.308109439956,242.801744982738,394.282326040515,174.904951671881,178.852626486888,176.26041344069,194.161087270465,123.655375751183,205.75758218471,364.726384623888,237.595785335176,155.090101551072,156.755990634166,249.552933291846,"1",3.99400418410042,0.747914501096252,4.89410878661088,40.0410280170921
62,72.79910041841,204.928971453401,107.354865248434,110.660586552627,325.933952572213,225.899983568142,107.137291673952,94.1699656268099,283.139303906081,148.906613374707,94.1567641772075,165.501610274191,273.071544590792,177.979440571064,80.972896338123,158.20840290721,267.881900805331,200.524082468781,71.5557478412231,172.70390586709,231.493900082375,192.799680296695,76.1769834555805,201.78017427331,254.703693701961,283.439519106265,83.8653226264885,109.789146298369,483.304146244374,119.313919380969,72.926363606149,166.647458596809,219.884872706359,186.001698005985,77.0610848934346,67.3361121682047,133.885899349994,212.806166608771,64.5665781568815,230.745264610407,210.041183114517,226.341395866398,68.0205185858771,223.447808194255,211.811959308707,212.880316266395,78.1197372007424,103.139858811993,250.563264102878,263.730972132688,93.5584121419911,228.983341147644,279.610343347648,236.722387504597,87.0367191500824,85.661644879879,444.081069745439,214.250628534975,75.9317126394226,118.603076748578,300.786770291399,233.083709089951,63.2474880212188,123.066770335115,304.598158668908,253.774710234696,92.7608523673246,191.351312165546,199.664871178258,385.198400736905,149.17821749168,133.071236554585,425.865957651461,419.849315364549,154.799017921231,169.816084230603,407.9908137114,360.500837181206,119.465760139092,317.563208127817,287.351223677408,289.8137579012,142.679366477305,306.365480833339,658.1000126733,"1",3.98776569037657,0.743747870825727,4.928,39.4144384972755
63,61.9387029288703,267.327379058567,112.526201275459,139.295501859281,427.407611588172,293.143612976092,94.3357230839814,125.547661417148,388.658243677021,219.091338205409,117.49752479102,191.084764762029,540.513161051893,254.046755152111,91.4021720184306,167.193587449683,307.740418076073,281.984001624754,77.3039689861342,148.80628301263,270.431084934493,241.55372088759,74.1777908275495,172.292299733888,194.850905504883,141.87492329814,79.011617355944,116.535748127704,352.540677967572,121.729057272348,111.573495246098,137.321062820338,320.637907588965,274.603803895836,63.5195571794687,94.9516226976056,157.226118259255,487.258071515802,80.8007109125986,224.655101808961,286.33377781838,259.668045839528,90.380355730643,251.733236345407,328.678391779517,170.310226102134,91.1859613728685,93.8882750891067,351.424959899588,351.697393514111,115.714067202208,244.035847754484,186.800887018654,267.010152624009,84.6352049049021,113.068377455537,335.717881012235,361.202555015193,87.2696799892641,123.470830096943,324.627884505116,217.054596034941,97.6440363505509,135.723889051638,278.283583613925,381.179774372213,101.146424743205,152.91506579895,328.308538526182,423.38507132946,155.826682560132,190.875564495821,391.876267106193,471.269889464853,124.650487894607,162.779933762279,414.363326888056,512.482188752903,142.214765372728,272.532906461888,216.23936873383,567.098736802592,140.525090434635,188.752280812772,427.646777215822,"1",3.98177824267782,0.739581240555201,4.928,40.6811126123323
64,52.5847531380752,141.49979280775,79.5487059679131,93.2070937749335,357.546637533716,178.867544200033,85.6604225482125,99.3934452490612,304.226052799311,138.883805360679,93.492372680401,162.984071649934,278.909907648533,135.19969233585,66.2305381415492,84.5663372927029,149.900789556,200.986607942316,82.3276911287289,138.49711321509,246.990536881488,252.818118857045,87.5248275931979,201.971024537247,247.981413596161,180.857353087993,78.6877807420022,140.603535812293,456.028050758951,179.877191466361,108.620719808906,131.2464826804,128.268357544252,209.106962251504,73.5598715650356,103.793994926558,158.37251881677,224.904827942199,87.6178956286509,219.437889312092,471.182685709787,203.652841830782,95.3346809013766,155.347215001117,284.526627985796,137.691315088323,73.735867591398,161.418907529729,202.824949977665,359.508275690108,105.618526450066,255.620218992884,289.25475913716,301.185337552775,100.37207258281,176.517566682175,229.271732030133,191.493041792698,91.2715783295244,93.3738223278892,251.080809160311,146.70748820102,90.0645852723446,90.1527750254744,135.212478625532,174.139835854154,69.4966131763881,124.745145192926,198.284685484341,337.851548059203,145.078779473628,142.332025254385,350.595994130452,322.73883185064,129.810843794117,121.848730999494,365.549651983879,498.839550188488,140.327243768225,159.539496502012,328.946925026919,315.179420901414,113.471558209048,210.241553036211,180.310149827363,"1",3.97605439330544,0.735414610284676,4.928,41.4242120421162
65,51.1844309623431,153.442116084556,70.8582217090978,101.128959641206,118.954582118227,179.485226121708,71.8890332187569,117.872623879512,227.066369140934,152.303578087556,77.6082392977659,180.343201988012,186.048832810506,125.646660099478,60.5708619851745,95.1232328696469,165.33427256846,189.135310611243,56.8068651890562,186.937358830185,177.37344198402,190.656870730267,64.1363227094142,174.834406495112,214.50066919932,143.835213072352,64.8455927166804,95.3783549109513,197.201216584365,166.406154407456,67.7268784688358,150.497240211624,189.740194816854,250.494288534581,51.3034050865241,181.501930185232,304.735534783495,185.493599493388,67.0520025466224,160.877026964001,311.391044420773,168.052115897858,57.5852803843672,93.5787228235851,271.068166055394,132.591636046225,73.0089902773873,112.866160652424,226.722036520129,292.624400192236,92.3958906334773,256.173137523356,409.365311025641,279.523905400342,85.8139603428054,170.841294707092,203.649121165399,125.237718312015,56.2184289568052,131.522985892645,230.054028907513,145.640398040383,57.7643918896117,121.364916936763,158.539179143456,166.635846857483,59.0821926983678,158.982574829383,194.738564997652,349.764570396579,124.142748262126,134.280414002196,368.887487316198,301.692998407775,128.054957282182,160.782418376711,186.232936078719,202.057817992457,95.7921085178058,222.769962317575,269.68982705922,234.307726413131,116.148826005785,168.748867627675,392.04996771902,"1",3.96907112970711,0.731247980014151,4.928,40.8075978257682
66,54.055619246862,229.268923936699,63.7451250008809,239.119644921401,299.831038716667,227.678169558422,54.0971830691023,236.734861947971,220.850611017636,157.005937871161,75.6995228086695,275.959037298306,557.09153114662,212.434545201915,68.8087831091987,75.5147925752078,241.179057152293,211.125452074614,58.8356546197739,143.029154101878,119.636138458989,181.607896512099,57.8689153366859,173.526625926944,237.027207121406,124.675184418955,68.018927739277,124.134827978213,345.268229381983,110.941309318806,68.1053395796099,174.917900317693,195.514363907298,150.252170251536,50.1765996395352,136.873286551452,212.848411409887,181.47939849236,73.7803807989987,140.231633140164,270.396711367595,192.633269086844,58.0022561422853,146.586892190907,233.406608980127,110.198863238213,65.435173465049,91.9752574633257,244.577115010154,187.946620639536,81.8839747232552,291.130769558364,277.9750752848,114.395462673752,49.9601017657877,218.71002885008,196.646034577061,166.754642217377,61.0208761361051,152.226331697456,161.489235145298,201.147017684852,52.2113500792219,135.87073366344,132.81190421772,243.16760902839,60.4957171427319,129.769509137465,161.909925715031,295.290974219758,132.461797567655,164.937887705373,195.320216775089,449.456879734778,119.92667323282,131.90585504377,233.442622623415,353.317702091983,125.016575668507,116.518030519884,251.317905112591,315.208188814254,125.891822661068,170.863011027549,263.844964138981,"1",3.96208786610879,0.727081349743625,4.928,40.3066151232973
67,56.3328619246862,262.827499108369,87.9938372403893,212.3695777928,311.851737077587,262.364274913241,89.8320160183295,202.553553864365,153.776257356835,294.924111768856,82.0313053359029,289.099971084255,701.442577133603,231.620537351012,66.1453153298786,164.962234795252,301.432091941128,229.927836981682,68.6136881355518,168.449749209644,189.754733889872,256.060379514831,88.0537885768006,194.74714381356,155.452517468515,219.01285758757,95.2479175536125,255.246077328565,566.721679205782,130.463614553726,77.1382007914481,170.350955915518,198.642844422862,103.782379996651,67.249272837118,88.9608211548066,211.610543726173,288.411248091204,71.2992138056124,119.70370213752,254.747151252704,169.525055208585,57.3489890447446,144.866865196979,181.109295294221,134.353017021709,69.1604907894593,121.425300404592,320.434870403489,275.596260311096,96.474612554964,176.352769377503,305.411635167375,139.508404210747,77.9372456843166,202.188671084764,129.564308148226,192.747694989965,77.8057775045622,146.603370713348,161.004458394392,194.578381276961,68.2779445650195,169.943970599241,128.067897090895,278.501295637207,78.0414216791585,137.25854470455,124.35400497144,429.843375020518,147.094621549005,121.64233751484,250.762225317223,573.702065127425,172.326271621947,137.398466180432,197.972391232615,391.393809380256,156.952712509829,168.988051967317,242.353165325536,302.608180615935,121.458126559729,156.823953288324,299.585364681375,"1",3.95410460251046,0.7229147194731,4.928,39.7744820792126
68,57.5057154811716,171.425781208395,67.1136416490851,127.733506128325,199.604711648548,188.87557636512,70.2141692391455,117.413252812562,249.851538558162,170.945371584317,69.7970309583699,111.242297706814,312.92672241691,165.088486304347,68.4494635286984,96.6263104938427,348.087874754552,192.024313397122,58.7310571727544,169.693040784211,420.011727573359,214.384353515544,52.8585410247602,182.862295816213,345.147240070147,200.416301029251,67.2944584440399,214.607485906786,329.55456010976,157.626921570183,85.0784704799218,129.407577673804,244.28536923432,196.66400843014,47.3080141146102,115.93880684594,142.466518811824,205.280751280084,72.143842978298,260.619116677025,682.858597282564,164.047027770118,65.9374756042364,136.744991677002,382.857185137921,108.247237678536,70.2307433587355,194.612309369514,235.815682682482,255.018934653118,99.5455842505763,205.644526316768,352.269729349616,176.375302777838,74.2875711964925,121.499639887394,224.42621098008,166.324222098584,55.7182213896796,140.2923761165,193.238204386688,144.338872287462,55.5073275981582,117.336603015462,275.312750292699,276.109908518725,74.9934804096105,148.98401139401,553.720140821475,433.032442496494,118.293823236131,188.611680789016,472.929446475332,590.152845732696,124.203128512915,125.605075198279,467.502173433295,403.721923804544,138.78446057421,282.975369214157,394.930479324667,296.10295159796,120.595147887148,251.487985319162,410.806189447429,"1",3.94612133891213,0.718748089202575,4.928,39.2013642192984
69,60.0442635983263,177.575644502828,76.0508993618879,226.036771338158,236.83929589803,162.895472400489,82.3513777446777,177.662671647735,212.388072801677,206.835241915643,68.5176296613091,232.59739354174,253.754072831884,171.518693597372,57.2485109640328,112.529596612449,309.956022846633,173.684086270839,66.2822883825975,68.3862173245917,294.071913478014,157.735063629257,76.4714148469856,131.976690055026,259.77106120341,184.195755945825,86.8424726142229,150.17412735169,308.564872418454,137.04095133147,74.3637550837231,117.249627900223,202.54584421322,172.601117030232,84.7716333139077,114.010069544847,354.908336800317,279.609425528972,73.1358239686249,126.476362899715,217.370141836907,206.684354392187,76.3285024353413,92.2350555759878,322.355536335822,193.187121613157,81.6846747796759,103.347458687565,193.665867079222,380.666031246519,107.885154378508,147.828177704601,302.712068566088,272.742047220206,86.4734041785547,169.905648518221,260.043054078717,281.649971590672,61.2822187579188,64.615780855942,268.249026087549,167.118144753469,66.5001680334412,122.389949849033,243.310251793466,235.212741663602,91.1410893013022,158.425987615341,249.572170180975,495.720556476281,121.42050068544,175.04878880576,428.912674171285,392.292047008451,118.157227259238,166.885880644145,357.891213525359,554.403154751399,136.850524091858,210.63023869763,541.07994998953,353.91057122338,130.032861259542,143.394235172748,471.986500647531,"1",3.93813807531381,0.71458145893205,4.928,38.7196416064132
70,71.1584225941423,180.27062790975,96.0527328227099,139.182616050576,168.950197704444,185.660567988667,94.9167237961685,129.577074101243,204.625574631687,179.351693021114,86.7124412578332,132.562302528325,187.221706918366,194.562131626497,73.3822749154605,106.96159188889,144.801805279223,234.423291992065,93.9203246783436,121.790415999438,138.630696138481,237.726502511127,89.3197706469689,145.410178902335,158.052131874118,175.642549155244,69.2498720937466,158.553525204932,207.582233388093,107.57861109855,59.8859676597243,132.672741484712,125.534230393566,153.044661737474,61.6335668395875,145.18152296574,139.454487625349,160.284920509089,80.8442967130857,145.457454265583,302.240817515942,131.512824920477,90.4919858014887,167.532133572113,325.322555833076,105.389046460037,86.9049087291129,90.3603256443824,182.777669937244,263.635155244499,101.491590246748,189.47999726312,305.961550705106,267.741159167944,99.4364024116641,139.548846309753,90.1593707389576,233.83299902645,70.939956560831,73.2542726193848,124.699396102092,223.017086433458,93.3166331532754,107.124049552168,121.088549194967,326.279083168628,116.001298940293,100.167363564797,183.171103727046,336.949423710885,141.92664810127,192.384620568656,229.747997427668,339.063685585711,110.460181902425,181.534572405613,158.449338400897,360.30880135215,113.806213747853,116.506558528276,204.803563785796,380.125051323816,114.975365211289,170.10997677002,194.995431359984,"1",3.93015481171548,0.710414828661525,4.928,39.9486979626141
71,76.3639121338912,142.071408671816,90.7472969134861,220.823359175767,228.925308116223,170.263562427915,89.6941056307098,152.102753532753,197.736696119779,153.430555375914,80.8711216580309,345.190573130644,409.001009623778,159.204373651914,80.2951036469312,134.19232592621,219.206717886542,236.469025601703,84.5773116755735,153.960210121762,181.526118630564,257.351670710297,96.1218528705247,108.758862595436,231.75738983958,219.023899816496,83.8761915126929,161.077806897219,365.670386011178,207.737205160241,74.1387026578675,210.834209978226,267.807220717142,302.41176136636,73.7328273980479,201.17259856093,181.862678695907,188.365740582866,85.3454396867117,278.93999965665,234.366481291388,198.154918951474,73.2896121535252,195.366244439037,212.009138662772,199.925828258723,79.1072387530712,148.21622665773,258.151898514736,388.901468643836,119.277170665556,130.618587314638,411.41705801439,426.516217806678,114.526497869413,232.996595426666,232.23612701667,223.51034323414,69.1485077960074,158.86306044302,133.93473798803,229.662016858951,66.5384846333685,177.092371137742,141.878224985889,366.384704301111,96.4200594015411,152.088872246033,262.218325820199,306.971074544277,147.66412992904,164.167987531574,214.062728850688,357.183522167321,128.074621343692,150.053045963019,147.969525583171,170.323464604751,141.743527674771,197.843923281326,310.17868454814,284.940175191829,127.314811980387,108.818259115629,259.807060253744,"1",3.92287866108787,0.706248198391,4.928,39.765104010983
72,76.805,227.442606701108,119.831308869947,198.758176278725,394.906250349148,262.080743577056,114.635031919789,181.347656195863,300.925241674547,226.769410012699,122.608885771227,187.959851215254,479.433719514937,330.069207138477,85.1971561598489,116.907584437968,177.928035727214,422.363881783171,95.7388571116078,173.386182153093,147.51151361598,299.525312899587,111.672531605365,127.277248348985,272.066933130243,245.539232366897,97.8636047236606,231.497395385996,334.320276635787,252.977575368151,90.4223958678537,131.149146241623,330.521386234269,167.875988905711,86.7256979957638,132.789380485785,182.649688418625,334.012660705337,78.5993966417401,239.628814985807,227.640027084327,222.580027975596,91.5412501312133,112.210235833777,291.86746278571,148.539492567599,99.2880421092843,160.496096672744,224.041134759021,396.190531515263,137.110033669861,221.246553841365,161.97788660491,207.624234545871,141.166492213285,133.210932868167,155.303629884368,253.050670809562,100.810918325793,144.888876928689,188.738473241182,244.725930250562,107.659400567549,167.639599650284,137.788956487308,366.671178401088,138.438364978084,127.700202914211,228.297363952104,338.310585183421,187.856409268305,170.940145134495,318.194944415682,429.953239177135,168.972365903955,108.189361733104,175.067656877278,501.162932237808,117.362463836475,180.90448413341,251.268881807425,364.302148346654,162.709250454291,211.427621747182,254.929549340791,"1",3.91448535564854,0.702081568120474,4.928,39.207772384147
73,67.97,373.971415609367,125.493673927192,201.536713345831,469.623163242781,397.534216314992,128.284492199161,127.705812076786,331.792944961981,260.223054418212,126.807463202088,318.288684676622,969.393285997738,400.171809628282,84.0278880948235,153.43563573053,407.960266792256,450.893955906469,98.016025097067,267.782288322743,434.823627518677,284.519785509692,122.087793660959,225.23949910393,390.892745745163,292.667074760139,123.142076800987,182.087349575173,305.306713158522,203.071262838779,93.8345074277823,120.472674550052,765.642130501783,308.11260044545,94.8465589781918,152.35922320019,228.042430960209,322.09449761077,92.4988149985421,303.823651264437,275.404739952832,185.026651603814,102.544987252488,139.949571606322,370.861481967431,219.635356416374,111.991193745056,104.639089600345,394.801206812713,379.358314464661,131.493008603822,223.867507964207,388.149179508204,379.405281298032,126.598718149179,161.895498609835,199.170990642778,373.350737719928,104.139992231555,207.653749003152,325.391123587333,275.036341286055,100.821008328311,110.466283898849,416.060216928705,442.983551421523,89.0092966885485,178.934626554456,395.495989327628,659.177631148478,234.919831881204,136.458061338142,420.528739745957,716.643570979811,216.741838139178,182.667529198345,677.495478625837,337.469762812178,138.919252194327,227.608264232832,401.266129970846,502.082199541297,140.439722403346,331.88872827677,573.909370104517,"1",3.9062050209205,0.697914937849949,5.208,39.7473481149228
