"time","HR","FP1AlphaMean","FP1BetaMean","FP1ThetaMean","FP1DeltaMean","FP2AlphaMean","FP2BetaMean","FP2ThetaMean","FP2DeltaMean","F7AlphaMean","F7BetaMean","F7ThetaMean","F7DeltaMean","F3AlphaMean","F3BetaMean","F3ThetaMean","F3DeltaMean","FzAlphaMean","FzBetaMean","FzThetaMean","FzDeltaMean","F4AlphaMean","F4BetaMean","F4ThetaMean","F4DeltaMean","F8AlphaMean","F8BetaMean","F8ThetaMean","F8DeltaMean","T3AlphaMean","T3BetaMean","T3ThetaMean","T3DeltaMean","C3AlphaMean","C3BetaMean","C3ThetaMean","C3DeltaMean","CzAlphaMean","CzBetaMean","CzThetaMean","CzDeltaMean","C4AlphaMean","C4BetaMean","C4ThetaMean","C4DeltaMean","T4AlphaMean","T4BetaMean","T4ThetaMean","T4DeltaMean","T5AlphaMean","T5BetaMean","T5ThetaMean","T5DeltaMean","P3AlphaMean","P3BetaMean","P3ThetaMean","P3DeltaMean","PZAlphaMean","PZBetaMean","PZThetaMean","PZDeltaMean","P4AlphaMean","P4BetaMean","P4ThetaMean","P4DeltaMean","T6AlphaMean","T6BetaMean","T6ThetaMean","T6DeltaMean","O1AlphaMean","O1BetaMean","O1ThetaMean","O1DeltaMean","O2AlphaMean","O2BetaMean","O2ThetaMean","O2DeltaMean","A1AlphaMean","A1BetaMean","A1ThetaMean","A1DeltaMean","A2AlphaMean","A2BetaMean","A2ThetaMean","A2DeltaMean","MediOrStory","SC","ST","Resp","HRV"
50,88.9636280623608,152.674447004083,87.7701128322103,338.307389317967,340.555873083501,127.300543255377,76.2112062841286,225.358564126761,431.75020767938,197.699598465267,71.9688702624267,136.260699448166,311.350146849454,117.634901678822,63.6584801433607,141.011384651655,222.980212692035,100.561424356345,61.1677787863148,226.143916593007,192.25273177351,75.1556798164403,77.9529074291372,147.34384366121,198.381226131224,116.918000978843,102.8842989543,169.583157113693,237.420797357645,190.269432131251,117.090873275973,92.3139706354864,103.026406222393,217.837905387555,59.2645941007307,114.144475740017,217.19539021285,199.011232813615,69.1789155891351,176.822364575795,210.842837176828,132.471310702772,59.8761697878865,66.6177374481862,96.1185798584238,116.087353182968,75.3481004759535,130.731141872486,232.982468908989,396.990446472281,98.2722897526989,137.308711667701,314.091547214643,291.084112658703,94.3124041652713,197.662963807131,173.319253961866,285.381959072012,82.6970520430198,121.749809765217,142.115739962061,319.707235922548,79.0353337303882,123.744751460991,133.189861903134,393.449346466543,96.5418648724394,367.773647433268,359.611497762622,120.66528347679,89.1627194438515,151.19623753697,189.333578877483,258.825997745187,117.346476652346,241.419202013918,239.499290080556,334.601771516817,146.140148768005,577.292240195498,1008.96142964874,251.1269010485,161.601573190005,403.239494881815,816.034140013314,"0",1.75534521158129,18.7161091314031,23.2356436525612,269.363606134174
51,90.358,201.736665360868,76.3746806043957,167.304999399465,287.485060331229,198.886823397067,75.7199871183929,152.814462101188,216.68697865624,106.253681738343,60.5060541940606,123.538554449084,482.618075104287,76.486348734009,46.7186345030626,110.654081088336,177.097555361244,82.5268661131193,44.4774177364454,219.920485155727,176.578966781007,106.453958456483,45.5808489249492,136.266862672049,276.780684128824,157.159374191648,84.4382086433058,122.939489698916,339.42897330811,158.918035092728,151.90205038096,88.8826186701536,218.465892407083,146.027250278961,55.7812101275663,121.221024816743,224.646634175469,123.657920764663,58.5222762535268,270.834357092263,270.651842851167,101.946748122439,54.5684937577107,118.021997932174,102.851707387986,122.969621391716,60.7396287665353,109.397789062375,155.873889195956,245.066871559688,80.7429983267018,228.232105299136,332.757618652816,280.955604217491,81.8837462841022,125.087670555779,259.549826392192,204.456885607936,72.1536203769134,154.277650819372,148.950176786269,210.465492255161,63.7833855752987,134.786111380077,179.965932717791,288.687622685963,76.2382823669418,192.607718261363,315.316506121623,144.010435892148,72.1577111263403,111.737492772617,153.444417841,289.524325771799,120.58375517458,219.3420047322,245.090205622289,223.762527132998,130.566473286412,279.737747539301,1444.43365075571,270.622874623309,179.200617720177,342.753081819947,659.9173955385,"0",1.76177728285078,18.7151113585746,24.005,264.0152194735
52,84.5731826280625,329.965979865901,106.251661150275,216.799565551409,544.541973128522,259.779416673609,82.4062110810932,188.524023596484,316.343727055821,233.142999952914,92.9215606136501,190.77600877283,319.461378201702,147.058156077441,68.6918888318194,154.727206087204,242.313736226501,146.387580729585,63.8786541491725,144.184060246278,250.139252431694,170.571231266767,61.7594974982207,125.98657077342,242.31289488008,238.713704405535,93.478926039219,149.386934083265,716.122803014547,133.905416085629,140.448571035388,124.530539459609,245.212858109776,134.990193961581,54.595421646998,102.245426788128,360.554211706542,146.125489651315,55.5455267769815,146.329666671144,377.340891899201,124.980255105771,54.1267043332437,81.8772524629011,126.705137658542,200.281407575749,61.7687488573107,120.310256301793,171.782924226081,340.350958672841,89.059655816598,212.212523599621,669.956185465792,286.788023805487,84.2010625302916,157.07259407463,327.63851738996,305.332994550538,68.1409239257666,112.239282281713,249.74728990974,202.99427539843,65.8131223724606,106.985611064571,131.484946421116,154.855267405587,99.0567325630189,248.794850787525,383.939633929721,234.661260875726,91.6203999340674,129.748149453793,181.888572536889,230.610301880848,114.620222161707,202.187172682093,269.590217011997,254.03112109503,130.495312349792,289.893826919442,858.461730211662,138.853503069186,141.662478475559,362.164126296967,860.69966554823,"0",1.763,18.715,24.005,259.494609523562
53,80.8473073496659,155.513378289997,88.0988547154777,374.529856127354,309.844891427865,221.164764535868,74.6326122911878,268.450812784683,311.858687790197,273.345846081491,69.9935334564938,192.158719995287,294.119559826747,189.885052697471,68.5509310697833,216.871981949967,154.669287417102,157.496232208661,65.3366790259803,212.627333990395,166.470664582602,137.856150060641,62.0832651872566,180.102991094428,245.698849632036,193.650473932215,74.1074837070815,246.787923024519,484.535353085616,249.557346869564,152.58941330723,127.844535090078,136.62858954613,188.023423677892,48.0397229018331,123.259672477401,220.362836970069,123.621684645266,71.8383027800404,100.999242731579,250.060215988918,178.087008331227,48.5819545715728,109.799836652023,114.079192114346,157.51457703734,61.4773962828747,168.208949070779,270.681564550408,412.134050664705,86.2567717753622,280.141754842737,717.619081161878,289.177864078996,77.4577611208208,227.95838360348,250.513229505659,217.374238284767,70.0813623476491,148.730026720284,219.49840839487,329.889723012988,63.7143069960842,171.565695729318,129.313832326384,348.953467536124,91.0998623669598,447.940411846304,437.927656181032,297.99437857739,75.1223090477973,227.512751387005,255.305786672759,303.302968163287,96.8817534374498,228.370031392072,185.264769526421,276.822468277158,166.13594710769,443.449743001953,950.798921310192,216.55223442615,185.538888165095,556.642902463437,573.441307507414,"0",1.763,18.714,24.005,254.771292928689
54,80.005,182.575525213649,88.898630692747,207.970957734466,890.201101289428,207.132713876627,66.4503130216533,201.203138847591,193.643885847611,161.274552906381,66.4379569032873,144.291034909634,206.907281264231,124.0247401862,51.560527810213,111.007158090446,141.090577742116,157.818130814435,56.0491496039727,185.137131310118,290.927896257857,206.474157751253,56.9490073704563,186.420467880873,315.221149417263,203.114394876724,85.2209120159548,216.158825181737,344.482656113711,101.746122016831,154.655242235201,96.9898652914297,70.3680442528891,119.370577419258,59.0882739268068,69.2428143786929,127.861178381148,130.458875500742,63.5979436724,109.545970933967,195.5793442333,143.348242768637,52.1290619378019,110.591069233248,95.0384157643843,161.400550993292,56.7813515022267,138.073215629609,188.818037484091,345.011599548853,80.0917602455541,367.283411353835,622.005559710364,318.886704121474,74.7105490944286,176.247865810527,253.178642993488,231.782285454739,67.7978435353848,135.203226700043,165.775147517613,183.435259356589,65.5750085383663,131.028268227655,121.228906005065,215.143956612385,83.0776302527171,252.61622820245,339.2426128122,245.942883701827,64.2422530080331,184.839804489181,368.43500656119,151.749146380245,97.5532682893289,191.420619982271,431.630443286889,391.072000073792,102.399915613928,356.879571047587,1081.16264253656,210.442036585458,178.337269911208,298.090712266499,454.147055071412,"0",1.76664587973274,18.713,18.646,249.977673848361
55,74.1537973273944,163.405532042503,103.184698349084,198.880650477484,539.952869293767,193.838668807763,93.7317384129354,205.916446185263,172.080718324704,95.1395557928324,65.0294551403331,140.719055143563,303.339429243112,132.964180887074,60.6924940769412,77.7172936124385,165.994975019779,162.682752999855,59.2337919708885,178.024313524978,223.105582908821,158.46354586296,65.5075825573945,226.370751898822,208.085478732399,255.984485811741,82.3988144576607,248.294251412609,167.132403003001,128.090122932763,143.124309840705,64.7696060542466,88.5582413378067,145.920774397089,52.8521121076686,80.0800051824045,80.1818790011275,182.652311704563,54.7820403945312,153.832633232432,131.880957923917,98.9545217146839,50.6681222547942,102.950005852937,134.133117095201,186.72347629021,54.3480811117982,225.926117468979,394.623760446285,294.761969489581,91.942031892629,197.821871151807,474.966399224113,295.257941060689,70.7589221649408,158.882005671373,166.207627873351,271.889033928755,76.0063607406697,114.006999377484,137.703498419545,150.665686377228,82.1853003951177,64.6969725115693,63.282070796551,206.062835145876,77.1548614083863,213.505426387624,336.186832253121,185.331950558524,75.4560308960774,123.602091253196,194.749053665601,141.204066662734,101.505374933067,203.75036800726,202.30467085334,151.754191448813,136.596537062329,528.958888670828,596.749001541374,280.449000738274,207.257041942203,212.033331148014,725.942767657619,"0",1.77175946547884,18.712,18.646,245.982468271834
56,76.045,286.138874317407,86.609898499934,372.727445335896,463.993923374863,304.172822924142,97.0452929784126,275.75810465652,145.745910397725,248.941513423253,83.25552100756,282.383629494442,331.310050964773,185.58621829036,55.4449557275272,223.579784805393,126.084770467269,215.530077559746,70.742554689304,217.245123864131,154.541243406618,285.09664142008,151.85222268796,635.256250824721,1293.80024545674,209.492138754537,69.2144710940902,106.981019715399,328.864843176287,232.244897117472,145.676023538195,132.157437495868,117.409164349544,131.525487819661,55.396783593995,139.843332238219,91.2180959373404,182.65343112889,67.9112853464797,153.22862071359,185.969238405262,149.519903179901,45.9526413490476,101.81788813421,178.117861750858,144.172659149524,51.2689185698423,170.052372891345,729.627795565756,325.403049234536,125.184371194791,227.576719897443,908.585793578079,265.931746172052,86.2616825358658,186.653396976547,207.711536343332,220.410878328203,79.4151592441992,212.149802862129,212.281172825479,215.415425805031,71.8805252708499,172.259269864217,169.816593259973,287.116421399942,79.2776099592216,374.733898023797,475.016175595117,268.823921452891,98.8807160043597,236.972383109951,351.206561332415,224.619674644697,93.6044699415984,282.50921692434,394.059968062767,211.31013323785,131.485076653958,422.331875073181,1010.56840916236,299.305897526025,133.87156099121,308.415481259629,336.639811122649,"0",1.77675501113586,18.7101224944321,18.646,241.575089713235
57,58.7696302895323,283.665098602119,83.7008989852405,162.148638432087,325.955018415595,264.921315081435,78.5964965635793,172.947562367757,205.717234801221,167.343693461753,77.9295523440533,223.828763584394,657.298499209101,144.500655874182,74.8845623665916,127.448365290137,191.472934848888,176.578322713355,75.7275600059975,204.60103607965,185.772898971178,192.329014179684,66.2480076416892,180.64508599402,485.6985227148,228.043759703518,78.6146104113023,172.223169459994,268.64753008602,121.946089395433,154.882840075901,119.008231123056,188.35162333819,196.005892501156,57.9835899653152,160.938282670937,144.53424144395,138.881003251691,58.2280003454788,205.64194553208,289.690010407493,108.591571242535,55.8861475405794,102.051861006818,294.077652630026,191.201265672427,72.1061166914712,193.098911497796,460.172937768144,380.417930452982,101.665847554808,384.883007677854,987.591026633156,322.437690945892,98.7867200934465,196.151290524941,228.78107407577,221.91435762283,75.7229473340162,168.979967029067,181.62661182017,199.1618059509,63.1185855537737,175.52748761429,155.498191683675,275.11854642882,75.489004146735,318.178270405644,546.881150635762,166.150076514702,83.6246574444276,112.123091139959,296.493305847589,218.751485841042,100.798208869189,178.58124817421,247.340849099295,193.915984935288,145.233328245979,255.599314188979,782.892434750057,225.79416129111,156.299690826899,259.049970807123,790.310435784937,"0",1.77987527839644,18.7082006089419,17.2017906458797,242.590505943951
58,74.3763919821826,305.556622340457,91.4420081641626,332.873191099214,194.000855387967,292.147109826777,77.3838280493383,369.557554651557,304.677143273497,230.731566313853,69.4991475331248,335.688166186815,290.222791323645,201.412951168843,50.1242627181126,247.615768498419,145.023388789001,302.752254484911,56.8092639676116,250.715468567867,222.302936051184,314.526267176586,61.5723568351359,221.71482039059,157.137174024722,281.228355531535,92.4517520407945,305.389132915039,784.310667061922,229.572120066133,143.987269042945,156.531582420675,111.989289570743,202.243036898177,44.6511554647248,178.780173851633,153.273997722058,112.042564382824,62.5481518392568,240.197018437278,133.551544220841,172.342433537048,47.1083839703387,129.2168441029,158.069855028251,242.364741683731,60.4030296011691,140.536605077617,313.837306855978,609.844377539161,94.7599989374655,296.245088123596,647.114752120443,362.557393620578,57.1640254316313,302.605007673422,206.915396105513,326.529502415815,72.5591559725836,307.724905367763,176.0182824898,365.023117134775,69.7817026367602,243.755310668912,113.737394891123,348.586080217222,79.2092087881098,261.854626267015,390.832800198034,365.389466002126,86.282315215361,309.371319308889,167.316550325437,358.31983498173,111.228121528191,332.512308068102,178.101012616173,260.138271368748,125.478882101192,284.749656253259,644.042367301918,295.568381558005,215.785824796808,436.29337382748,539.090009136818,"0",1.781,18.7071269487751,16.996,242.607707778815
59,79.2100512249443,222.44160453603,83.7226322534616,215.847364868274,210.693705212165,231.235632090831,83.9111970912251,155.135409257795,215.795732427691,234.834562927851,55.3870603803818,166.540145847759,187.578299921777,103.991470489971,54.2281405011914,148.97817334638,63.3544856546442,118.22950686943,54.2867306615779,222.419226085697,114.347659960986,104.292406625103,62.3274117279056,145.818790310521,146.898664994259,140.515595319252,72.3664375645326,256.782323708762,404.401474584323,129.809881330758,168.003416837168,108.313654328746,161.783445679755,238.902638610178,64.9422623559307,137.103197244895,221.789548246268,197.882690734551,62.4144075092808,188.955004407324,150.148637088813,128.694966341625,64.197524046779,133.155613618347,64.2957270295257,117.304702033473,66.8752674007447,139.35470768512,408.581490848233,343.00360116017,96.1919233316587,168.671535119141,923.345729377314,216.945777449569,74.2209559348481,131.361851229387,176.042326545372,228.87239056605,69.5614126200856,114.791172871032,147.227508104805,183.789563882943,81.2676428474204,159.57897978369,133.673130581535,299.139768833185,108.473480952671,273.764084643592,396.846408323834,197.67893741148,82.1598352162646,102.820384012469,167.658921032807,152.907766872323,122.993608999639,173.35448275817,247.491398028281,247.009419021153,148.662429195454,233.33588363472,1043.693334338,149.357108921348,223.468512742465,277.2841877385,397.762968499074,"0",1.78012917594655,18.7051291759465,16.996,238.827648363234
60,92.535,212.680906255508,95.3243041883955,279.441232152417,443.034651108591,214.385441347927,75.9967320384403,276.570992654044,183.953534745667,119.344931192505,70.6235031366757,200.612919015966,296.541135235737,111.989000818861,43.9283449003851,204.537866243753,146.911663812965,153.555860908574,52.6400786088569,283.110767958371,207.685341365336,140.755411653128,68.8661139112462,219.456307573693,211.686014479943,166.705972349036,87.5838103715214,238.054460215698,337.690153185969,176.31436988796,139.72806171112,91.9240873695545,168.288196775445,208.213633920905,55.0125088186441,109.931081365682,144.824060961923,148.635177971996,67.8860642058106,203.613803008112,142.47291952665,197.006277836768,62.9416179152097,112.790358979518,124.519664101983,174.990941190879,70.2524446415196,166.148885445976,275.551157892203,539.007544104733,116.049599166316,409.845423116564,519.2309936079,329.827380764964,105.983182905505,148.088279050575,162.182856403233,181.57181326224,72.8473578383141,145.57127429905,168.017197267288,273.152292808612,71.622644160327,148.232611643732,156.512174405377,329.818842481798,99.825113950192,199.489312695209,435.450912863692,269.189584065457,99.2642025383853,271.494323543526,249.750622097955,214.858666682706,97.1724297557659,270.186505901332,337.790646468621,500.127231066178,147.478112374945,509.808369722103,925.015875744538,236.240377543746,221.347634204487,274.510697879103,778.451248284128,"0",1.77726280623608,18.705,16.996,237.789116354668
61,69.0849710467705,307.095120462251,97.8586820862955,191.055061867416,502.334366923213,278.608298337823,80.6036872881617,118.169439186952,396.221169886606,226.945306639853,139.528013412667,166.088365293235,291.291191067774,204.295027795612,91.2503404916018,104.888140982656,206.371020731395,191.23402920623,64.5027479772361,143.766716028893,385.042136848735,270.920314765154,82.0323897340881,177.542233154342,317.637247837561,351.947504917759,169.202489630807,142.110462462126,686.328563864534,168.192109182992,159.67995224693,99.9495324852941,155.720184079353,190.089305477303,67.6460342460721,88.7574291109088,110.08333307991,151.112930313212,73.6946286959886,152.209634916874,162.485703535851,246.195709888459,50.0112145047764,116.443578164542,153.093965305114,244.289162264676,76.8035808116658,162.397647406186,315.432241170669,680.539986308941,93.1795125713931,272.701964488516,593.93205935928,465.618760974606,81.7092509508988,171.40962398071,233.631216866447,307.974297460308,70.3755932716403,129.028222784083,171.80424209959,328.271060186038,65.7468186646901,158.36438951546,202.247645123081,378.795001968958,102.763942452074,207.552200041595,282.855550880368,486.57150587716,93.5687353208282,185.860308240811,260.594654554723,237.805979019449,109.016983421037,176.711053451607,389.029159228763,462.083496835623,130.170611074939,155.630728338712,533.750506577081,249.512223557852,204.426936100137,320.232755759255,966.354050482442,"0",1.77326726057906,18.7041336302895,16.415,242.991028713879
62,80.8428240534521,238.431428362388,121.535100668173,372.737565933319,687.136780776316,237.805857031963,105.098745334816,151.989759585079,505.939254399485,259.429943880697,356.202734540851,194.553483314256,565.063255013139,176.374567367477,187.675848525833,138.197290196848,254.815321455793,163.378431699823,113.204043769864,146.437257931578,221.752637608009,166.965689978712,185.018895240303,168.578005659271,218.631431354462,293.660142986943,341.035163510259,274.324392935061,495.786499911555,147.835822383637,133.40455869076,109.172420538374,268.607484023605,182.475034651266,71.7415201626846,97.2895578322257,140.849398864735,143.491083697745,76.0370664759018,100.790168490027,218.913550527355,194.869585406229,64.0487288272381,96.2646003929383,187.492256150542,197.48063473752,98.0924060494895,128.505296282436,238.269839851831,459.637990416049,127.760960045513,152.886077964282,153.883692675102,423.327329840148,95.1922460724801,141.204663480009,223.958598956503,208.693300897835,83.5876736715626,134.788231551257,215.46951338759,253.525344216266,78.8740430798535,118.283601170412,191.580283448839,235.279269439475,120.240884320684,167.338891184846,377.482108153552,340.273204211701,183.264870272902,235.569105733963,443.955822572728,256.899928577603,222.231742018526,235.006175860887,490.961543582735,331.572514189452,157.188809085783,440.895832219847,931.177775633002,219.305831178963,229.02632905219,268.482921113056,636.77731886785,"0",1.772,18.703135857461,16.415,241.273915248516
63,88.281,285.140467247544,83.5214023654111,299.375128395319,434.52627402445,194.874671997494,71.1373533125507,228.83069059563,272.684311579487,243.912500610025,74.6610101385616,177.140319186475,315.5325066765,141.991986853828,57.3693414724701,180.414543173322,140.488111265338,168.273884712056,74.2360452335218,197.107166587865,343.364640502659,150.142687418333,89.6018819879083,146.391945244756,156.014351484358,205.555254323634,147.89160436863,132.669927523586,276.053755437419,125.951939750027,135.456605303569,108.630274022307,190.278950496145,188.250905811694,67.103453925267,125.865742240325,136.132071840491,204.724112379156,79.7920350726273,183.439499831887,279.275169699019,119.249588607378,65.2679346689573,142.960873349426,123.910237241097,150.030014388663,84.9839303103111,143.696641754509,511.226734708127,314.156967926582,81.3240552575257,152.592742117738,171.430281529565,336.382308703275,71.6065616594516,138.328304925252,273.995784378674,260.945684109513,71.7041606684993,171.760104532209,143.722392765248,206.953269105297,66.2343685663905,129.22056486621,110.656140888032,288.929602696995,96.8960578825719,257.850545098971,484.668842245161,230.622933754978,85.1828757764214,192.003305208964,318.85720100616,232.899679512509,87.9193727881564,233.841794294837,361.65234341312,307.168198851489,153.740866116037,480.441346651909,1163.17144780667,377.951418756295,185.656342631103,330.187712401617,538.263951947115,"0",1.77658574610245,18.7021380846325,16.415,238.274762767279
64,88.6073919821828,286.287612966825,95.1156931532033,316.835619697194,710.042407741194,308.885913735275,86.4901228048415,284.891384864721,282.729010526127,169.695549753933,97.6430766113444,265.440993203311,255.54200635922,171.976702335468,51.5383667816956,206.373577516501,192.370472427997,268.027260861835,50.8024662932929,216.666593610669,361.225281658304,249.675513974238,68.8359013909152,195.043927884397,348.353363590755,317.768292593288,93.193052933118,214.182171898189,574.871898591602,139.846448522259,120.899111081389,113.671207031409,218.076103421028,182.912864201295,57.0322534777346,130.862105777871,165.646179815853,201.169233470679,62.9011378376049,82.5111261402345,235.336664958812,194.108836663626,60.3869260092849,127.871569585903,167.810791667411,248.085511846242,64.3571226453416,183.269237992445,421.303820853457,688.559906965699,82.6489901385303,353.041263918588,279.098184600806,422.676859290221,79.2129879111833,254.61731699378,164.439869857664,219.494451840705,88.6252111727615,220.82176792397,146.523611726151,239.912631356367,77.7611021538382,186.67553362175,248.24767663577,284.427546620313,86.1154098476611,116.041235176884,614.960797872156,425.469490455872,72.96454567806,369.082624349352,265.404590615755,264.5624902809,103.221950484763,267.524469788937,356.743260592577,495.044302058606,156.561530467186,249.940486532266,872.988484333661,316.312427473937,277.148058375106,259.40586827593,734.586847112889,"0",1.78071937639198,18.702,16.415,234.494314655513
65,101.058,272.281237512361,94.3458411990069,197.197522371623,261.403728683504,226.208349037993,89.5550869773972,252.010842981251,288.608503753648,151.87278885906,79.9227912095024,188.003660328445,251.646413747059,129.453068902827,64.3972795026726,165.836741593807,192.325045212327,191.001333314949,64.7675018282631,219.962870828077,312.594167812869,213.185064570843,74.8406350726443,189.946365038413,183.063969133249,217.561577749562,99.0888761034749,252.75788169347,760.778548428558,194.219979992844,147.081072497396,69.0182398335812,166.856767766916,153.785106460808,55.7994866480712,153.504933849878,177.298298653658,130.160972509963,56.1323407787255,228.222997534473,274.055188840966,185.545609489916,50.2080875935607,102.758496803305,168.202756697228,233.112569248004,65.2265381850139,197.365938905554,367.657216056608,466.477199717037,118.085707571206,274.062455854673,288.217237208912,280.918566757183,84.531287008113,241.888232319558,291.34462314922,192.978184748791,77.5691470821525,160.636371350702,128.094841237908,157.91621670381,78.2968869077683,136.316762388758,137.460021950458,249.331593168374,101.648550887741,339.613164089866,633.931571381908,262.539889879751,72.0597515495973,205.051229374227,228.6484777549,177.89185286114,115.882251627285,237.401724051979,409.661815336217,409.036404604828,115.676970889126,317.162372530798,1019.34373350196,283.58845421915,189.458604567115,419.286465448143,593.311782768577,"0",1.7855723830735,18.702,16.415,233.252491614229
66,76.2938485523381,225.778590162006,88.020746246053,209.363158238751,451.364018603499,204.533243931078,76.9375874947874,120.931064714967,414.642922603868,163.304575036622,69.2483808040101,224.281422413948,267.498190173389,107.358399709042,55.7510636813832,137.152591010858,142.688587278571,139.299386073713,56.6036103547867,195.828614510046,242.067698769009,174.427829722145,67.0070778577808,163.578728855343,150.544687252605,220.881850831584,88.685369184895,211.379568803818,302.125818326637,123.834971531304,149.926858400551,58.6230268819575,132.638590706558,265.276897210448,65.8759644188682,92.423142822202,135.148233162472,187.898629057082,72.2909963864457,192.660551654062,159.521229965552,201.850269573513,41.949003248806,93.6588775693753,94.6997250460562,231.190830028456,71.4484148639856,214.032192529307,1023.89576263783,630.387447103168,95.670159285446,185.642246205308,278.318138128728,494.776826591921,95.6237807807535,166.275283428316,153.857111284738,272.724797100872,70.7569268663808,118.451937837966,111.04232341412,326.645172433905,49.9720579316553,133.392578059418,198.828350217622,382.691539110482,97.1720321676075,258.308002157652,291.683222148856,344.798531992493,77.7440877375762,255.694968079497,173.822030343929,210.143195302928,95.4454672628699,241.917836461514,268.89771444989,353.269802700685,137.388238395167,340.79755002302,862.554293949887,273.784178430222,227.008024805972,446.38588751065,697.174755590195,"0",1.79256570155902,18.702,11.5538507795099,239.098810157436
67,80.8462650334076,240.060048875429,81.1086760943191,207.385042251968,434.08657087271,182.720074262742,68.6713584317598,193.098242925913,330.812149415099,203.509327416337,63.8465553356084,195.158623779206,265.343645587275,143.778620891619,60.0638930564291,103.564063241298,173.290894121006,167.097803519187,70.9520126898246,204.16279266905,136.311852806783,158.907475644092,50.9415266652809,215.561794033007,101.337649926144,214.204474019544,77.884100360927,242.824415819032,861.788810222098,162.9260445945,177.718257539412,58.8601812410286,196.810764909833,200.418834835732,50.5012021533961,149.494411950294,131.548498004661,236.085922174495,76.2542355337828,149.170093489841,182.687718272861,84.8921949310545,51.4836212006967,89.4594252349212,92.6741393795431,183.711951070776,53.3221669649442,136.018256216781,337.301904027382,332.377044747717,87.4938482985453,247.712924992831,393.593707328494,309.137340157434,62.5007092783596,234.813378167264,179.976747526952,182.166554459345,70.6082644639709,133.493866571707,98.3849959138574,145.214752214342,75.4618378010903,131.268594191054,137.193536013513,177.776742767046,94.8254969290245,241.579701706795,419.878050887559,232.522174875193,77.7489553434531,154.72955303066,201.451785787195,121.987981886389,114.862924169218,279.26849452164,338.523523860481,210.248848308993,145.777355051213,320.267679747801,418.350219551922,323.141746033983,213.951273400439,360.667511511004,772.843526355479,"0",1.80126503340757,18.7011469933185,10.731,235.790108425007
68,83.839790960508,305.224858906421,128.122059603601,260.834719381531,446.378236906224,299.625611926674,86.458915636867,332.335433809854,339.55878935686,156.161835448077,98.4533825048151,158.687516085195,353.454767842618,121.816100278508,64.0392538384247,159.479851152714,227.277920542464,265.122299877205,74.945668126188,295.623906767239,313.224859636575,256.631927673007,71.5626734568236,364.771318941572,292.574602608922,194.864194376004,81.9277818963793,246.451363193165,954.551314178614,126.327835681585,158.217041145671,103.21423764748,178.881886227826,217.09278545577,60.5740918335515,150.508589154688,196.325727261662,216.127759490108,86.9210925635306,194.962620856838,333.209779299172,91.0127407632958,68.1217392280811,147.213920277585,216.187865106429,160.089655945893,66.4901028179619,180.774551918538,479.612025553991,413.223502473114,83.6544171302508,240.460627519948,298.824647060899,329.873098788218,88.044397823728,207.32787356801,167.047409706086,265.447546563948,110.102229253964,236.520451880077,278.971694826892,139.864100699912,113.032503394415,144.472310221965,179.810674795465,241.225869615678,92.7860365964769,316.172396656654,480.615648044523,250.005692344701,88.395078190688,231.574467092517,294.372045563874,225.517819950008,113.24086983642,286.382409773609,367.950221596497,356.628696779037,164.382308105599,510.672270075256,790.206720406048,387.594670302866,206.099805422671,372.876382108786,406.353365583568,"0",1.80943980071894,18.701,10.731,232.404602291443
69,74.4086458797329,212.412695462775,92.3221203335593,237.857520002581,414.601994059976,198.845611057203,84.3966086133083,189.269937678449,237.106238373133,290.552478613553,73.4732496664866,299.412216769844,168.235043647594,164.291133663224,51.9872230669355,161.280780029112,145.731479278437,219.83155308152,68.9299403098324,225.080413534912,220.079830711633,228.10640507068,72.8607949175594,156.093397537194,213.244176359553,250.617130367345,104.53047610303,155.488157733201,627.43697434275,375.082201223883,166.621698053684,124.932525280142,152.443574430858,190.095894717651,54.4789745727525,127.92858560017,105.252306322123,211.619898911006,93.5980431631395,159.639351658161,215.435221709975,127.393417963262,66.1524142205321,99.7027737456915,181.609726289181,287.828236862447,57.0698824906586,154.724438870722,213.231375014141,271.717005560552,86.4245748928955,169.117049649982,260.163321616578,195.692141442229,75.1937235332977,166.265558559152,287.144641196921,201.408098088283,71.8337597474436,169.803901393825,252.722653981151,163.69730988009,75.9398417678626,180.94930114359,220.829797689363,293.380880682523,78.1709460756674,294.175053395485,569.003178070178,181.359534975542,77.501049831858,157.232234854979,285.116125501995,176.097489083417,104.13916488195,184.120973200068,335.021486930452,309.221405967982,134.621390758692,366.538601581759,1221.60859298145,375.428574347946,242.646710348203,351.832568665361,1300.26557092582,"0",1.81284855233853,18.701,10.731,230.294924280314
